Symbol,Company Name,Industry,Selected Trading Day,Open Price,Previous Trading Day,Previous High,Previous Close
SAPPHIRE,Sapphire Foods India Ltd.,Consumer Services,2025-06-18,324.4,2025-06-17,322.7,321.6
