Symbol,Company Name,Industry,Selected Trading Day,Open Price,Previous Trading Day,Previous High,Previous Close
DOMS,DOMS Industries Ltd.,Fast Moving Consumer Goods,2025-06-17,2389.9,2025-06-16,2379.9,2372.8
