Symbol,Company Name,Industry,Selected Trading Day,Open Price,Previous Trading Day,Previous High,Previous Close
ASIANPAINT,Asian Paints Ltd.,Consumer Durables,2025-06-03,2251.82,2025-06-02,2251.53,2245.98
